timestamp [ms], dc [count], rotations [count], degree [°], w[°/s], w [rad/s]
5293, 9, 0, 50.625, 0, 0.000, 0.000
5303, 10, 0, 56.250, 1, 56.250, 9.817
5313, 11, 0, 61.875, 1, 56.250, 9.817
5323, 11, 0, 61.875, 0, 0.000, 0.000
5333, 12, 0, 67.500, 1, 56.250, 9.817
5343, 13, 0, 73.125, 1, 56.250, 9.817
5353, 14, 0, 78.750, 1, 56.250, 9.817
5363, 14, 0, 78.750, 0, 0.000, 0.000
5373, 15, 0, 84.375, 1, 56.250, 9.817
5383, 16, 0, 90.000, 1, 56.250, 9.817
5393, 17, 0, 95.625, 1, 56.250, 9.817
5403, 18, 0, 101.250, 1, 56.250, 9.817
5413, 19, 0, 106.875, 1, 56.250, 9.817
5423, 20, 0, 112.500, 1, 56.250, 9.817
5433, 21, 0, 118.125, 1, 56.250, 9.817
5443, 22, 0, 123.750, 1, 56.250, 9.817
5453, 23, 0, 129.375, 1, 56.250, 9.817
5463, 24, 0, 135.000, 1, 56.250, 9.817
5473, 25, 0, 140.625, 1, 56.250, 9.817
5483, 26, 0, 146.250, 1, 56.250, 9.817
5493, 27, 0, 151.875, 1, 56.250, 9.817
5503, 28, 0, 157.500, 1, 56.250, 9.817
5513, 29, 0, 163.125, 1, 56.250, 9.817
5523, 30, 0, 168.750, 1, 56.250, 9.817
5533, 32, 0, 180.000, 2, 112.500, 19.634
5543, 33, 0, 185.625, 1, 56.250, 9.817
5553, 34, 0, 191.250, 1, 56.250, 9.817
5563, 36, 0, 202.500, 2, 112.500, 19.634
5573, 37, 0, 208.125, 1, 56.250, 9.817
5583, 38, 0, 213.750, 1, 56.250, 9.817
5593, 40, 0, 225.000, 2, 112.500, 19.634
5603, 41, 0, 230.625, 1, 56.250, 9.817
5613, 42, 0, 236.250, 1, 56.250, 9.817
5623, 44, 0, 247.500, 2, 112.500, 19.634
5633, 45, 0, 253.125, 1, 56.250, 9.817
5643, 47, 0, 264.375, 2, 112.500, 19.634
5653, 48, 0, 270.000, 1, 56.250, 9.817
5663, 50, 0, 281.250, 2, 112.500, 19.634
5673, 51, 0, 286.875, 1, 56.250, 9.817
5683, 53, 0, 298.125, 2, 112.500, 19.634
5693, 54, 0, 303.750, 1, 56.250, 9.817
5703, 56, 0, 315.000, 2, 112.500, 19.634
5713, 57, 0, 320.625, 1, 56.250, 9.817
5723, 59, 0, 331.875, 2, 112.500, 19.634
5733, 61, 0, 343.125, 2, 112.500, 19.634
5743, 62, 0, 348.750, 1, 56.250, 9.817
5753, 64, 1, 360.000, 2, 112.500, 19.634
5763, 66, 1, 371.250, 2, 112.500, 19.634
5773, 68, 1, 382.500, 2, 112.500, 19.634
5783, 69, 1, 388.125, 1, 56.250, 9.817
5793, 71, 1, 399.375, 2, 112.500, 19.634
5803, 73, 1, 410.625, 2, 112.500, 19.634
5813, 75, 1, 421.875, 2, 112.500, 19.634
5823, 77, 1, 433.125, 2, 112.500, 19.634
5833, 78, 1, 438.750, 1, 56.250, 9.817
5843, 81, 1, 455.625, 3, 168.750, 29.452
5853, 82, 1, 461.250, 1, 56.250, 9.817
5863, 84, 1, 472.500, 2, 112.500, 19.634
5873, 86, 1, 483.750, 2, 112.500, 19.634
5883, 88, 1, 495.000, 2, 112.500, 19.634
5893, 90, 1, 506.250, 2, 112.500, 19.634
5903, 92, 1, 517.500, 2, 112.500, 19.634
5913, 94, 1, 528.750, 2, 112.500, 19.634
5923, 96, 1, 540.000, 2, 112.500, 19.634
5933, 98, 1, 551.250, 2, 112.500, 19.634
5943, 101, 1, 568.125, 3, 168.750, 29.452
5953, 103, 1, 579.375, 2, 112.500, 19.634
5963, 105, 1, 590.625, 2, 112.500, 19.634
5973, 107, 1, 601.875, 2, 112.500, 19.634
5983, 109, 1, 613.125, 2, 112.500, 19.634
5993, 111, 1, 624.375, 2, 112.500, 19.634
6003, 113, 1, 635.625, 2, 112.500, 19.634
6013, 115, 1, 646.875, 2, 112.500, 19.634
6023, 118, 1, 663.750, 3, 168.750, 29.452
6033, 120, 1, 675.000, 2, 112.500, 19.634
6043, 122, 1, 686.250, 2, 112.500, 19.634
6053, 125, 1, 703.125, 3, 168.750, 29.452
6063, 127, 1, 714.375, 2, 112.500, 19.634
6073, 129, 2, 725.625, 2, 112.500, 19.634
6083, 132, 2, 742.500, 3, 168.750, 29.452
6093, 134, 2, 753.750, 2, 112.500, 19.634
6103, 137, 2, 770.625, 3, 168.750, 29.452
6113, 139, 2, 781.875, 2, 112.500, 19.634
6123, 141, 2, 793.125, 2, 112.500, 19.634
6133, 144, 2, 810.000, 3, 168.750, 29.452
6143, 146, 2, 821.250, 2, 112.500, 19.634
6153, 149, 2, 838.125, 3, 168.750, 29.452
6163, 151, 2, 849.375, 2, 112.500, 19.634
6173, 154, 2, 866.250, 3, 168.750, 29.452
6183, 156, 2, 877.500, 2, 112.500, 19.634
6193, 159, 2, 894.375, 3, 168.750, 29.452
6203, 161, 2, 905.625, 2, 112.500, 19.634
6213, 164, 2, 922.500, 3, 168.750, 29.452
6223, 166, 2, 933.750, 2, 112.500, 19.634
6233, 169, 2, 950.625, 3, 168.750, 29.452
6243, 172, 2, 967.500, 3, 168.750, 29.452
6253, 174, 2, 978.750, 2, 112.500, 19.634
6263, 177, 2, 995.625, 3, 168.750, 29.452
6273, 180, 2, 1012.500, 3, 168.750, 29.452
6283, 182, 2, 1023.750, 2, 112.500, 19.634
6293, 185, 2, 1040.625, 3, 168.750, 29.452
6303, 188, 2, 1057.500, 3, 168.750, 29.452
6313, 191, 2, 1074.375, 3, 168.750, 29.452
6323, 194, 3, 1091.250, 3, 168.750, 29.452
6333, 196, 3, 1102.500, 2, 112.500, 19.634
6343, 199, 3, 1119.375, 3, 168.750, 29.452
6353, 202, 3, 1136.250, 3, 168.750, 29.452
6363, 205, 3, 1153.125, 3, 168.750, 29.452
6373, 208, 3, 1170.000, 3, 168.750, 29.452
6383, 211, 3, 1186.875, 3, 168.750, 29.452
6393, 214, 3, 1203.750, 3, 168.750, 29.452
6403, 217, 3, 1220.625, 3, 168.750, 29.452
6413, 219, 3, 1231.875, 2, 112.500, 19.634
6423, 222, 3, 1248.750, 3, 168.750, 29.452
6433, 225, 3, 1265.625, 3, 168.750, 29.452
6443, 228, 3, 1282.500, 3, 168.750, 29.452
6453, 231, 3, 1299.375, 3, 168.750, 29.452
6463, 234, 3, 1316.250, 3, 168.750, 29.452
6473, 237, 3, 1333.125, 3, 168.750, 29.452
6483, 241, 3, 1355.625, 4, 225.000, 39.269
6493, 243, 3, 1366.875, 2, 112.500, 19.634
6503, 246, 3, 1383.750, 3, 168.750, 29.452
6513, 250, 3, 1406.250, 4, 225.000, 39.269
6523, 253, 3, 1423.125, 3, 168.750, 29.452
6533, 256, 4, 1440.000, 3, 168.750, 29.452
6543, 259, 4, 1456.875, 3, 168.750, 29.452
6553, 262, 4, 1473.750, 3, 168.750, 29.452
6563, 265, 4, 1490.625, 3, 168.750, 29.452
6573, 269, 4, 1513.125, 4, 225.000, 39.269
6583, 272, 4, 1530.000, 3, 168.750, 29.452
6593, 275, 4, 1546.875, 3, 168.750, 29.452
6603, 278, 4, 1563.750, 3, 168.750, 29.452
6613, 282, 4, 1586.250, 4, 225.000, 39.269
6623, 285, 4, 1603.125, 3, 168.750, 29.452
6633, 288, 4, 1620.000, 3, 168.750, 29.452
6643, 291, 4, 1636.875, 3, 168.750, 29.452
6653, 295, 4, 1659.375, 4, 225.000, 39.269
6663, 298, 4, 1676.250, 3, 168.750, 29.452
6673, 302, 4, 1698.750, 4, 225.000, 39.269
6683, 305, 4, 1715.625, 3, 168.750, 29.452
6693, 308, 4, 1732.500, 3, 168.750, 29.452
6703, 312, 4, 1755.000, 4, 225.000, 39.269
6713, 315, 4, 1771.875, 3, 168.750, 29.452
6723, 318, 4, 1788.750, 3, 168.750, 29.452
6733, 322, 5, 1811.250, 4, 225.000, 39.269
6743, 326, 5, 1833.750, 4, 225.000, 39.269
6753, 329, 5, 1850.625, 3, 168.750, 29.452
6763, 333, 5, 1873.125, 4, 225.000, 39.269
6773, 336, 5, 1890.000, 3, 168.750, 29.452
6783, 339, 5, 1906.875, 3, 168.750, 29.452
6793, 343, 5, 1929.375, 4, 225.000, 39.269
6803, 347, 5, 1951.875, 4, 225.000, 39.269
6813, 350, 5, 1968.750, 3, 168.750, 29.452
6823, 354, 5, 1991.250, 4, 225.000, 39.269
6833, 358, 5, 2013.750, 4, 225.000, 39.269
6843, 361, 5, 2030.625, 3, 168.750, 29.452
6853, 365, 5, 2053.125, 4, 225.000, 39.269
6863, 368, 5, 2070.000, 3, 168.750, 29.452
6873, 372, 5, 2092.500, 4, 225.000, 39.269
6883, 376, 5, 2115.000, 4, 225.000, 39.269
6893, 379, 5, 2131.875, 3, 168.750, 29.452
6903, 383, 5, 2154.375, 4, 225.000, 39.269
6913, 387, 6, 2176.875, 4, 225.000, 39.269
6923, 390, 6, 2193.750, 3, 168.750, 29.452
6933, 394, 6, 2216.250, 4, 225.000, 39.269
6943, 398, 6, 2238.750, 4, 225.000, 39.269
6953, 402, 6, 2261.250, 4, 225.000, 39.269
6963, 406, 6, 2283.750, 4, 225.000, 39.269
6973, 410, 6, 2306.250, 4, 225.000, 39.269
6983, 413, 6, 2323.125, 3, 168.750, 29.452
6993, 417, 6, 2345.625, 4, 225.000, 39.269
7003, 421, 6, 2368.125, 4, 225.000, 39.269
7013, 425, 6, 2390.625, 4, 225.000, 39.269
7023, 429, 6, 2413.125, 4, 225.000, 39.269
7033, 433, 6, 2435.625, 4, 225.000, 39.269
7043, 437, 6, 2458.125, 4, 225.000, 39.269
7053, 440, 6, 2475.000, 3, 168.750, 29.452
7063, 444, 6, 2497.500, 4, 225.000, 39.269
7073, 448, 7, 2520.000, 4, 225.000, 39.269
7083, 452, 7, 2542.500, 4, 225.000, 39.269
7093, 456, 7, 2565.000, 4, 225.000, 39.269
7103, 460, 7, 2587.500, 4, 225.000, 39.269
7113, 464, 7, 2610.000, 4, 225.000, 39.269
7123, 468, 7, 2632.500, 4, 225.000, 39.269
7133, 472, 7, 2655.000, 4, 225.000, 39.269
7143, 476, 7, 2677.500, 4, 225.000, 39.269
7153, 480, 7, 2700.000, 4, 225.000, 39.269
7163, 484, 7, 2722.500, 4, 225.000, 39.269
7173, 488, 7, 2745.000, 4, 225.000, 39.269
7183, 492, 7, 2767.500, 4, 225.000, 39.269
7193, 497, 7, 2795.625, 5, 281.250, 49.087
7203, 501, 7, 2818.125, 4, 225.000, 39.269
7213, 505, 7, 2840.625, 4, 225.000, 39.269
7223, 509, 7, 2863.125, 4, 225.000, 39.269
7233, 513, 8, 2885.625, 4, 225.000, 39.269
7243, 517, 8, 2908.125, 4, 225.000, 39.269
7253, 521, 8, 2930.625, 4, 225.000, 39.269
7263, 525, 8, 2953.125, 4, 225.000, 39.269
7273, 530, 8, 2981.250, 5, 281.250, 49.087
7283, 534, 8, 3003.750, 4, 225.000, 39.269
7293, 538, 8, 3026.250, 4, 225.000, 39.269
7303, 542, 8, 3048.750, 4, 225.000, 39.269
7313, 546, 8, 3071.250, 4, 225.000, 39.269
7323, 551, 8, 3099.375, 5, 281.250, 49.087
7333, 555, 8, 3121.875, 4, 225.000, 39.269
7343, 559, 8, 3144.375, 4, 225.000, 39.269
7353, 563, 8, 3166.875, 4, 225.000, 39.269
7363, 568, 8, 3195.000, 5, 281.250, 49.087
7373, 572, 8, 3217.500, 4, 225.000, 39.269
7383, 576, 9, 3240.000, 4, 225.000, 39.269
7393, 581, 9, 3268.125, 5, 281.250, 49.087
7403, 585, 9, 3290.625, 4, 225.000, 39.269
7413, 589, 9, 3313.125, 4, 225.000, 39.269
7423, 594, 9, 3341.250, 5, 281.250, 49.087
7433, 598, 9, 3363.750, 4, 225.000, 39.269
7443, 602, 9, 3386.250, 4, 225.000, 39.269
7453, 607, 9, 3414.375, 5, 281.250, 49.087
7463, 611, 9, 3436.875, 4, 225.000, 39.269
7473, 616, 9, 3465.000, 5, 281.250, 49.087
7483, 620, 9, 3487.500, 4, 225.000, 39.269
7493, 625, 9, 3515.625, 5, 281.250, 49.087
7503, 629, 9, 3538.125, 4, 225.000, 39.269
7513, 634, 9, 3566.250, 5, 281.250, 49.087
7523, 638, 9, 3588.750, 4, 225.000, 39.269
7533, 642, 10, 3611.250, 4, 225.000, 39.269
7543, 647, 10, 3639.375, 5, 281.250, 49.087
7553, 651, 10, 3661.875, 4, 225.000, 39.269
7563, 656, 10, 3690.000, 5, 281.250, 49.087
7573, 661, 10, 3718.125, 5, 281.250, 49.087
7583, 665, 10, 3740.625, 4, 225.000, 39.269
7593, 670, 10, 3768.750, 5, 281.250, 49.087
7603, 674, 10, 3791.250, 4, 225.000, 39.269
7613, 679, 10, 3819.375, 5, 281.250, 49.087
7623, 683, 10, 3841.875, 4, 225.000, 39.269
7633, 688, 10, 3870.000, 5, 281.250, 49.087
7643, 693, 10, 3898.125, 5, 281.250, 49.087
7653, 697, 10, 3920.625, 4, 225.000, 39.269
7663, 702, 10, 3948.750, 5, 281.250, 49.087
7673, 707, 11, 3976.875, 5, 281.250, 49.087
7683, 711, 11, 3999.375, 4, 225.000, 39.269
7693, 716, 11, 4027.500, 5, 281.250, 49.087
7703, 721, 11, 4055.625, 5, 281.250, 49.087
7713, 725, 11, 4078.125, 4, 225.000, 39.269
7723, 730, 11, 4106.250, 5, 281.250, 49.087
7733, 735, 11, 4134.375, 5, 281.250, 49.087
7743, 740, 11, 4162.500, 5, 281.250, 49.087
7753, 744, 11, 4185.000, 4, 225.000, 39.269
7763, 749, 11, 4213.125, 5, 281.250, 49.087
7773, 754, 11, 4241.250, 5, 281.250, 49.087
7783, 759, 11, 4269.375, 5, 281.250, 49.087
7793, 763, 11, 4291.875, 4, 225.000, 39.269
7803, 768, 12, 4320.000, 5, 281.250, 49.087
7813, 773, 12, 4348.125, 5, 281.250, 49.087
7823, 778, 12, 4376.250, 5, 281.250, 49.087
7833, 783, 12, 4404.375, 5, 281.250, 49.087
7843, 787, 12, 4426.875, 4, 225.000, 39.269
7853, 793, 12, 4460.625, 6, 337.500, 58.904
7863, 797, 12, 4483.125, 4, 225.000, 39.269
7873, 802, 12, 4511.250, 5, 281.250, 49.087
7883, 807, 12, 4539.375, 5, 281.250, 49.087
7893, 812, 12, 4567.500, 5, 281.250, 49.087
7903, 817, 12, 4595.625, 5, 281.250, 49.087
7913, 822, 12, 4623.750, 5, 281.250, 49.087
7923, 826, 12, 4646.250, 4, 225.000, 39.269
7933, 831, 12, 4674.375, 5, 281.250, 49.087
7943, 837, 13, 4708.125, 6, 337.500, 58.904
7953, 841, 13, 4730.625, 4, 225.000, 39.269
7963, 846, 13, 4758.750, 5, 281.250, 49.087
7973, 851, 13, 4786.875, 5, 281.250, 49.087
7983, 857, 13, 4820.625, 6, 337.500, 58.904
7993, 861, 13, 4843.125, 4, 225.000, 39.269
8003, 866, 13, 4871.250, 5, 281.250, 49.087
8013, 871, 13, 4899.375, 5, 281.250, 49.087
8023, 877, 13, 4933.125, 6, 337.500, 58.904
8033, 881, 13, 4955.625, 4, 225.000, 39.269
8043, 886, 13, 4983.750, 5, 281.250, 49.087
8053, 891, 13, 5011.875, 5, 281.250, 49.087
8063, 897, 14, 5045.625, 6, 337.500, 58.904
8073, 902, 14, 5073.750, 5, 281.250, 49.087
8083, 907, 14, 5101.875, 5, 281.250, 49.087
8093, 912, 14, 5130.000, 5, 281.250, 49.087
8103, 917, 14, 5158.125, 5, 281.250, 49.087
8113, 922, 14, 5186.250, 5, 281.250, 49.087
8123, 927, 14, 5214.375, 5, 281.250, 49.087
8133, 932, 14, 5242.500, 5, 281.250, 49.087
8143, 937, 14, 5270.625, 5, 281.250, 49.087
8153, 942, 14, 5298.750, 5, 281.250, 49.087
8163, 948, 14, 5332.500, 6, 337.500, 58.904
8173, 953, 14, 5360.625, 5, 281.250, 49.087
8183, 958, 14, 5388.750, 5, 281.250, 49.087
8193, 963, 15, 5416.875, 5, 281.250, 49.087
8203, 968, 15, 5445.000, 5, 281.250, 49.087
8213, 974, 15, 5478.750, 6, 337.500, 58.904
8223, 979, 15, 5506.875, 5, 281.250, 49.087
8233, 984, 15, 5535.000, 5, 281.250, 49.087
8243, 989, 15, 5563.125, 5, 281.250, 49.087
8253, 994, 15, 5591.250, 5, 281.250, 49.087
8263, 1000, 15, 5625.000, 6, 337.500, 58.904
8273, 1005, 15, 5653.125, 5, 281.250, 49.087
8283, 1010, 15, 5681.250, 5, 281.250, 49.087
8293, 1015, 15, 5709.375, 5, 281.250, 49.087
8303, 1021, 15, 5743.125, 6, 337.500, 58.904
8313, 1026, 16, 5771.250, 5, 281.250, 49.087
8323, 1031, 16, 5799.375, 5, 281.250, 49.087
8333, 1037, 16, 5833.125, 6, 337.500, 58.904
8343, 1042, 16, 5861.250, 5, 281.250, 49.087
8353, 1047, 16, 5889.375, 5, 281.250, 49.087
8363, 1053, 16, 5923.125, 6, 337.500, 58.904
8373, 1058, 16, 5951.250, 5, 281.250, 49.087
8383, 1063, 16, 5979.375, 5, 281.250, 49.087
8393, 1069, 16, 6013.125, 6, 337.500, 58.904
8403, 1074, 16, 6041.250, 5, 281.250, 49.087
8413, 1079, 16, 6069.375, 5, 281.250, 49.087
8423, 1085, 16, 6103.125, 6, 337.500, 58.904
8433, 1090, 17, 6131.250, 5, 281.250, 49.087
8443, 1095, 17, 6159.375, 5, 281.250, 49.087
8453, 1101, 17, 6193.125, 6, 337.500, 58.904
8463, 1106, 17, 6221.250, 5, 281.250, 49.087
8473, 1112, 17, 6255.000, 6, 337.500, 58.904
8483, 1117, 17, 6283.125, 5, 281.250, 49.087
8493, 1123, 17, 6316.875, 6, 337.500, 58.904
8503, 1128, 17, 6345.000, 5, 281.250, 49.087
8513, 1134, 17, 6378.750, 6, 337.500, 58.904
8523, 1139, 17, 6406.875, 5, 281.250, 49.087
8533, 1145, 17, 6440.625, 6, 337.500, 58.904
8543, 1150, 17, 6468.750, 5, 281.250, 49.087
8553, 1155, 18, 6496.875, 5, 281.250, 49.087
8563, 1161, 18, 6530.625, 6, 337.500, 58.904
8573, 1166, 18, 6558.750, 5, 281.250, 49.087
8583, 1172, 18, 6592.500, 6, 337.500, 58.904
8593, 1178, 18, 6626.250, 6, 337.500, 58.904
8603, 1183, 18, 6654.375, 5, 281.250, 49.087
8613, 1189, 18, 6688.125, 6, 337.500, 58.904
8623, 1194, 18, 6716.250, 5, 281.250, 49.087
8633, 1199, 18, 6744.375, 5, 281.250, 49.087
8643, 1205, 18, 6778.125, 6, 337.500, 58.904
8653, 1211, 18, 6811.875, 6, 337.500, 58.904
8663, 1216, 19, 6840.000, 5, 281.250, 49.087
8673, 1222, 19, 6873.750, 6, 337.500, 58.904
8683, 1227, 19, 6901.875, 5, 281.250, 49.087
8693, 1233, 19, 6935.625, 6, 337.500, 58.904
8703, 1238, 19, 6963.750, 5, 281.250, 49.087
8713, 1244, 19, 6997.500, 6, 337.500, 58.904
8723, 1250, 19, 7031.250, 6, 337.500, 58.904
8733, 1255, 19, 7059.375, 5, 281.250, 49.087
8743, 1261, 19, 7093.125, 6, 337.500, 58.904
8753, 1267, 19, 7126.875, 6, 337.500, 58.904
8763, 1272, 19, 7155.000, 5, 281.250, 49.087
8773, 1278, 19, 7188.750, 6, 337.500, 58.904
8783, 1283, 20, 7216.875, 5, 281.250, 49.087
8793, 1289, 20, 7250.625, 6, 337.500, 58.904
8803, 1295, 20, 7284.375, 6, 337.500, 58.904
8813, 1301, 20, 7318.125, 6, 337.500, 58.904
8823, 1306, 20, 7346.250, 5, 281.250, 49.087
8833, 1312, 20, 7380.000, 6, 337.500, 58.904
8843, 1318, 20, 7413.750, 6, 337.500, 58.904
8853, 1323, 20, 7441.875, 5, 281.250, 49.087
8863, 1329, 20, 7475.625, 6, 337.500, 58.904
8873, 1335, 20, 7509.375, 6, 337.500, 58.904
8883, 1341, 20, 7543.125, 6, 337.500, 58.904
8893, 1346, 21, 7571.250, 5, 281.250, 49.087
8903, 1352, 21, 7605.000, 6, 337.500, 58.904
8913, 1358, 21, 7638.750, 6, 337.500, 58.904
8923, 1364, 21, 7672.500, 6, 337.500, 58.904
8933, 1370, 21, 7706.250, 6, 337.500, 58.904
8943, 1375, 21, 7734.375, 5, 281.250, 49.087
8953, 1381, 21, 7768.125, 6, 337.500, 58.904
8963, 1387, 21, 7801.875, 6, 337.500, 58.904
8973, 1393, 21, 7835.625, 6, 337.500, 58.904
8983, 1398, 21, 7863.750, 5, 281.250, 49.087
8993, 1404, 21, 7897.500, 6, 337.500, 58.904
9003, 1410, 22, 7931.250, 6, 337.500, 58.904
9013, 1416, 22, 7965.000, 6, 337.500, 58.904
9023, 1422, 22, 7998.750, 6, 337.500, 58.904
9033, 1428, 22, 8032.500, 6, 337.500, 58.904
9043, 1434, 22, 8066.250, 6, 337.500, 58.904
9053, 1439, 22, 8094.375, 5, 281.250, 49.087
9063, 1445, 22, 8128.125, 6, 337.500, 58.904
9073, 1451, 22, 8161.875, 6, 337.500, 58.904
9083, 1457, 22, 8195.625, 6, 337.500, 58.904
9093, 1463, 22, 8229.375, 6, 337.500, 58.904
9103, 1469, 22, 8263.125, 6, 337.500, 58.904
9113, 1475, 23, 8296.875, 6, 337.500, 58.904
9123, 1481, 23, 8330.625, 6, 337.500, 58.904
9133, 1486, 23, 8358.750, 5, 281.250, 49.087
9143, 1493, 23, 8398.125, 7, 393.750, 68.722
9153, 1498, 23, 8426.250, 5, 281.250, 49.087
9163, 1504, 23, 8460.000, 6, 337.500, 58.904
9173, 1510, 23, 8493.750, 6, 337.500, 58.904
9183, 1516, 23, 8527.500, 6, 337.500, 58.904
9193, 1522, 23, 8561.250, 6, 337.500, 58.904
9203, 1528, 23, 8595.000, 6, 337.500, 58.904
9213, 1534, 23, 8628.750, 6, 337.500, 58.904
9223, 1540, 24, 8662.500, 6, 337.500, 58.904
9233, 1546, 24, 8696.250, 6, 337.500, 58.904
9243, 1552, 24, 8730.000, 6, 337.500, 58.904
9253, 1558, 24, 8763.750, 6, 337.500, 58.904
9263, 1564, 24, 8797.500, 6, 337.500, 58.904
9273, 1570, 24, 8831.250, 6, 337.500, 58.904
9283, 1576, 24, 8865.000, 6, 337.500, 58.904
9293, 1582, 24, 8898.750, 6, 337.500, 58.904
9303, 1588, 24, 8932.500, 6, 337.500, 58.904
9313, 1594, 24, 8966.250, 6, 337.500, 58.904
9323, 1600, 25, 9000.000, 6, 337.500, 58.904
9333, 1606, 25, 9033.750, 6, 337.500, 58.904
9343, 1613, 25, 9073.125, 7, 393.750, 68.722
9353, 1619, 25, 9106.875, 6, 337.500, 58.904
9363, 1625, 25, 9140.625, 6, 337.500, 58.904
9373, 1631, 25, 9174.375, 6, 337.500, 58.904
9383, 1637, 25, 9208.125, 6, 337.500, 58.904
9393, 1643, 25, 9241.875, 6, 337.500, 58.904
9403, 1649, 25, 9275.625, 6, 337.500, 58.904
9413, 1655, 25, 9309.375, 6, 337.500, 58.904
9423, 1661, 25, 9343.125, 6, 337.500, 58.904
9433, 1667, 26, 9376.875, 6, 337.500, 58.904
9443, 1674, 26, 9416.250, 7, 393.750, 68.722
9453, 1680, 26, 9450.000, 6, 337.500, 58.904
9463, 1686, 26, 9483.750, 6, 337.500, 58.904
9473, 1692, 26, 9517.500, 6, 337.500, 58.904
9483, 1698, 26, 9551.250, 6, 337.500, 58.904
9493, 1704, 26, 9585.000, 6, 337.500, 58.904
9503, 1710, 26, 9618.750, 6, 337.500, 58.904
9513, 1717, 26, 9658.125, 7, 393.750, 68.722
9523, 1723, 26, 9691.875, 6, 337.500, 58.904
9533, 1729, 27, 9725.625, 6, 337.500, 58.904
9543, 1735, 27, 9759.375, 6, 337.500, 58.904
9553, 1742, 27, 9798.750, 7, 393.750, 68.722
9563, 1748, 27, 9832.500, 6, 337.500, 58.904
9573, 1754, 27, 9866.250, 6, 337.500, 58.904
9583, 1760, 27, 9900.000, 6, 337.500, 58.904
9593, 1766, 27, 9933.750, 6, 337.500, 58.904
9603, 1773, 27, 9973.125, 7, 393.750, 68.722
9613, 1779, 27, 10006.875, 6, 337.500, 58.904
9623, 1785, 27, 10040.625, 6, 337.500, 58.904
9633, 1791, 27, 10074.375, 6, 337.500, 58.904
9643, 1798, 28, 10113.750, 7, 393.750, 68.722
9653, 1804, 28, 10147.500, 6, 337.500, 58.904
9663, 1810, 28, 10181.250, 6, 337.500, 58.904
9673, 1817, 28, 10220.625, 7, 393.750, 68.722
9683, 1823, 28, 10254.375, 6, 337.500, 58.904
9693, 1829, 28, 10288.125, 6, 337.500, 58.904
9703, 1835, 28, 10321.875, 6, 337.500, 58.904
9713, 1842, 28, 10361.250, 7, 393.750, 68.722
9723, 1848, 28, 10395.000, 6, 337.500, 58.904
9733, 1854, 28, 10428.750, 6, 337.500, 58.904
9743, 1861, 29, 10468.125, 7, 393.750, 68.722
9753, 1867, 29, 10501.875, 6, 337.500, 58.904
9763, 1873, 29, 10535.625, 6, 337.500, 58.904
9773, 1880, 29, 10575.000, 7, 393.750, 68.722
9783, 1886, 29, 10608.750, 6, 337.500, 58.904
9793, 1892, 29, 10642.500, 6, 337.500, 58.904
9803, 1899, 29, 10681.875, 7, 393.750, 68.722
9813, 1905, 29, 10715.625, 6, 337.500, 58.904
9823, 1911, 29, 10749.375, 6, 337.500, 58.904
9833, 1918, 29, 10788.750, 7, 393.750, 68.722
9843, 1924, 30, 10822.500, 6, 337.500, 58.904
9853, 1930, 30, 10856.250, 6, 337.500, 58.904
9863, 1937, 30, 10895.625, 7, 393.750, 68.722
9873, 1943, 30, 10929.375, 6, 337.500, 58.904
9883, 1950, 30, 10968.750, 7, 393.750, 68.722
9893, 1956, 30, 11002.500, 6, 337.500, 58.904
9903, 1963, 30, 11041.875, 7, 393.750, 68.722
9913, 1969, 30, 11075.625, 6, 337.500, 58.904
9923, 1975, 30, 11109.375, 6, 337.500, 58.904
9933, 1982, 30, 11148.750, 7, 393.750, 68.722
9943, 1989, 31, 11188.125, 7, 393.750, 68.722
9953, 1995, 31, 11221.875, 6, 337.500, 58.904
9963, 2001, 31, 11255.625, 6, 337.500, 58.904
9973, 2008, 31, 11295.000, 7, 393.750, 68.722
9983, 2014, 31, 11328.750, 6, 337.500, 58.904
9993, 2021, 31, 11368.125, 7, 393.750, 68.722
10003, 2027, 31, 11401.875, 6, 337.500, 58.904
10013, 2034, 31, 11441.250, 7, 393.750, 68.722
10023, 2040, 31, 11475.000, 6, 337.500, 58.904
10033, 2047, 31, 11514.375, 7, 393.750, 68.722
10043, 2053, 32, 11548.125, 6, 337.500, 58.904
10053, 2060, 32, 11587.500, 7, 393.750, 68.722
10063, 2066, 32, 11621.250, 6, 337.500, 58.904
10073, 2073, 32, 11660.625, 7, 393.750, 68.722
10083, 2079, 32, 11694.375, 6, 337.500, 58.904
10093, 2086, 32, 11733.750, 7, 393.750, 68.722
10103, 2092, 32, 11767.500, 6, 337.500, 58.904
10113, 2099, 32, 11806.875, 7, 393.750, 68.722
10123, 2105, 32, 11840.625, 6, 337.500, 58.904
10133, 2112, 33, 11880.000, 7, 393.750, 68.722
10143, 2118, 33, 11913.750, 6, 337.500, 58.904
10153, 2125, 33, 11953.125, 7, 393.750, 68.722
10163, 2132, 33, 11992.500, 7, 393.750, 68.722
10173, 2138, 33, 12026.250, 6, 337.500, 58.904
10183, 2145, 33, 12065.625, 7, 393.750, 68.722
10193, 2151, 33, 12099.375, 6, 337.500, 58.904
10203, 2158, 33, 12138.750, 7, 393.750, 68.722
10213, 2165, 33, 12178.125, 7, 393.750, 68.722
10223, 2171, 33, 12211.875, 6, 337.500, 58.904
10233, 2178, 34, 12251.250, 7, 393.750, 68.722
